frame_id,track_id,pose_conf,pose_direction,flipped,body_length_px,head_x,head_y,dorsal_x,dorsal_y,tail_x,tail_y,belly_x,belly_y
332,1,0.0,unknown,,,1022.358154296875,179.97084045410156,1026.9176025390625,173.1449737548828,1036.148681640625,167.80531311035156,1036.4793701171875,183.15524291992188
333,1,0.0,unknown,,,1022.358154296875,179.97084045410156,1026.9176025390625,173.1449737548828,1036.148681640625,167.80531311035156,1036.4793701171875,183.15524291992188
334,1,0.0,unknown,,,1022.358154296875,179.97084045410156,1026.9176025390625,173.1449737548828,1036.148681640625,167.80531311035156,1036.4793701171875,183.15524291992188
335,1,0.0,unknown,,,1022.358154296875,179.97084045410156,1026.9176025390625,173.1449737548828,1036.148681640625,167.80531311035156,1036.4793701171875,183.15524291992188
336,1,0.0,unknown,,,1022.358154296875,179.97084045410156,1026.9176025390625,173.1449737548828,1036.148681640625,167.80531311035156,1036.4793701171875,183.15524291992188
337,1,0.0,unknown,,,1022.358154296875,179.97084045410156,1026.9176025390625,173.1449737548828,1036.148681640625,167.80531311035156,1036.4793701171875,183.15524291992188
338,1,0.0,unknown,,,1022.358154296875,179.97084045410156,1026.9176025390625,173.1449737548828,1036.148681640625,167.80531311035156,1036.4793701171875,183.15524291992188
339,1,0.0,unknown,,,1022.358154296875,179.97084045410156,1026.9176025390625,173.1449737548828,1036.148681640625,167.80531311035156,1036.4793701171875,183.15524291992188
340,1,0.0,unknown,,,1022.358154296875,179.97084045410156,1026.9176025390625,173.1449737548828,1036.148681640625,167.80531311035156,1036.4793701171875,183.15524291992188
341,1,0.0,unknown,,,1022.358154296875,179.97084045410156,1026.9176025390625,173.1449737548828,1036.148681640625,167.80531311035156,1036.4793701171875,183.15524291992188
342,1,0.0,unknown,,,1022.358154296875,179.97084045410156,1026.9176025390625,173.1449737548828,1036.148681640625,167.80531311035156,1036.4793701171875,183.15524291992188
343,1,0.0,unknown,,,1022.358154296875,179.97084045410156,1026.9176025390625,173.1449737548828,1036.148681640625,167.80531311035156,1036.4793701171875,183.15524291992188
344,1,0.0,unknown,,,1022.358154296875,179.97084045410156,1026.9176025390625,173.1449737548828,1036.148681640625,167.80531311035156,1036.4793701171875,183.15524291992188
345,1,0.4132441282272339,left_up,0,7.766164779663086,1031.1951904296875,161.79425048828125,1033.205810546875,160.07386779785156,1038.5047607421875,164.4178924560547,1041.3543701171875,170.1110382080078
346,1,0.4132441282272339,left_up,0,13.269022941589355,1037.381103515625,149.07064819335938,1037.6075439453125,150.92410278320312,1040.154052734375,162.04669189453125,1044.766845703125,160.9801025390625
347,1,0.4132441282272339,up,0,20.226757049560547,1041.7113037109375,140.16412353515625,1040.688720703125,144.51927185058594,1041.30859375,160.38687133789062,1047.1556396484375,154.58843994140625
348,1,0.4132441282272339,right_up,0,25.431339263916016,1044.742431640625,133.92955017089844,1042.8455810546875,140.035888671875,1042.11669921875,159.2249755859375,1048.8277587890625,150.11427307128906
349,1,0.4132441282272339,right_up,0,29.14784812927246,1046.8642578125,129.5653533935547,1044.3553466796875,136.89752197265625,1042.682373046875,158.41165161132812,1049.998291015625,146.98236083984375
350,1,0.4932068884372711,right_up,0,37.35905075073242,1049.153076171875,122.8897933959961,1047.25732421875,131.51333618164062,1043.8443603515625,159.86973571777344,1052.2081298828125,141.74673461914062
351,1,0.4932068884372711,right_up,0,43.10690689086914,1050.755126953125,118.21690368652344,1049.288818359375,127.74440002441406,1044.65771484375,160.89039611816406,1053.7550048828125,138.08180236816406
352,1,0.4932068884372711,right_up,0,47.13042449951172,1051.8765869140625,114.94587707519531,1050.7108154296875,125.10615539550781,1045.22705078125,161.6048583984375,1054.8377685546875,135.516357421875
353,1,0.4932068884372711,right_up,0,49.9468879699707,1052.66162109375,112.65615844726562,1051.7061767578125,123.25938415527344,1045.6256103515625,162.10498046875,1055.595703125,133.72055053710938
354,1,0.4932068884372711,right_up,0,51.91842269897461,1053.211181640625,111.05335235595703,1052.4029541015625,121.96664428710938,1045.9046630859375,162.455078125,1056.1263427734375,132.46347045898438
355,1,0.43389758467674255,right_up,0,54.36691665649414,1053.7652587890625,108.8254165649414,1052.8531494140625,119.96333312988281,1046.9169921875,162.75929260253906,1057.283935546875,130.97918701171875
356,1,0.43389758467674255,right_up,0,56.08750915527344,1054.1531982421875,107.26586151123047,1053.1683349609375,118.56101989746094,1047.625732421875,162.9722442626953,1058.09423828125,129.940185546875
357,1,0.43389758467674255,right_up,0,57.294864654541016,1054.4246826171875,106.17417907714844,1053.388916015625,117.57940673828125,1048.121826171875,163.12130737304688,1058.661376953125,129.212890625
358,1,0.43389758467674255,right_up,0,58.14137649536133,1054.61474609375,105.40999603271484,1053.5433349609375,116.89227294921875,1048.468994140625,163.22564697265625,1059.058349609375,128.70376586914062
359,1,0.43389758467674255,right_up,0,58.734561920166016,1054.747802734375,104.87506866455078,1053.6514892578125,116.41128540039062,1048.712158203125,163.29869079589844,1059.3363037109375,128.34738159179688
360,1,0.5513320565223694,right_up,0,56.11762237548828,1057.2471923828125,105.54048156738281,1053.075927734375,118.70755004882812,1050.162109375,161.20904541015625,1059.063720703125,128.95333862304688
361,1,0.5513320565223694,right_up,0,54.305965423583984,1058.996826171875,106.00627136230469,1052.673095703125,120.31493377685547,1051.177001953125,159.74627685546875,1058.8729248046875,129.3775177001953
362,1,0.5513320565223694,right_up,0,53.04877471923828,1060.2215576171875,106.33232116699219,1052.39111328125,121.44010162353516,1051.887451171875,158.72235107421875,1058.7393798828125,129.6744384765625
363,1,0.5513320565223694,right_up,0,52.17450714111328,1061.078857421875,106.56056213378906,1052.1937255859375,122.22772216796875,1052.384765625,158.00559997558594,1058.6458740234375,129.88229370117188
364,1,0.5513320565223694,right_up,0,51.56550216674805,1061.678955078125,106.72032165527344,1052.0555419921875,122.779052734375,1052.73291015625,157.50387573242188,1058.5804443359375,130.0277862548828
365,1,0.5942137241363525,right_up,0,50.78694534301758,1062.3970947265625,107.20948028564453,1052.4254150390625,123.53050231933594,1053.109375,157.13995361328125,1058.943603515625,130.39682006835938
366,1,0.5942137241363525,right_up,0,50.24477005004883,1062.89990234375,107.55189514160156,1052.684326171875,124.0565185546875,1053.373046875,156.8852081298828,1059.19775390625,130.65513610839844
367,1,0.5942137241363525,right_up,0,49.866641998291016,1063.251708984375,107.79158020019531,1052.8656005859375,124.42472839355469,1053.5576171875,156.70687866210938,1059.375732421875,130.83596801757812
368,1,0.5942137241363525,right_up,0,49.60270690917969,1063.498046875,107.95935821533203,1052.992431640625,124.6824722290039,1053.686767578125,156.58206176757812,1059.500244140625,130.96253967285156
369,1,0.5942137241363525,right_up,0,49.41830825805664,1063.67041015625,108.0768051147461,1053.0811767578125,124.86289978027344,1053.777099609375,156.49468994140625,1059.58740234375,131.0511474609375
370,1,0.6221452951431274,right_up,0,49.25935363769531,1064.2911376953125,108.24237823486328,1053.8109130859375,124.70265197753906,1053.2193603515625,156.2413330078125,1059.850341796875,131.2210235595703
371,1,0.6221452951431274,right_up,0,49.16672134399414,1064.7255859375,108.3582763671875,1054.32177734375,124.59048461914062,1052.828857421875,156.06398010253906,1060.0343017578125,131.33993530273438
372,1,0.6221452951431274,right_up,0,49.11105728149414,1065.02978515625,108.43940734863281,1054.6793212890625,124.511962890625,1052.5555419921875,155.9398193359375,1060.1630859375,131.4231719970703
373,1,0.6221452951431274,right_up,0,49.07659912109375,1065.24267578125,108.49620056152344,1054.9296875,124.45700073242188,1052.3642578125,155.85292053222656,1060.253173828125,131.4814453125
374,1,0.6221452951431274,right_up,0,49.0546989440918,1065.3917236328125,108.53595733642578,1055.1048583984375,124.41851806640625,1052.2303466796875,155.79208374023438,1060.3162841796875,131.52223205566406
375,1,0.445301353931427,right_up,0,49.26268005371094,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
376,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
377,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
378,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
379,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
380,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
381,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
382,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
383,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
384,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
385,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
386,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
387,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
388,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
389,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
390,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
391,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
392,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
393,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
394,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
395,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
396,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
397,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
398,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
399,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
400,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
401,1,0.0,unknown,,,1065.52392578125,108.2841796875,1054.9996337890625,124.0511245727539,1051.947998046875,155.6392822265625,1060.147216796875,131.39932250976562
402,1,0.6126229166984558,right_up,0,47.70692443847656,1059.123779296875,111.58363342285156,1052.8076171875,128.81683349609375,1051.9207763671875,158.74365234375,1057.9737548828125,135.77352905273438
403,1,0.6126229166984558,right_up,0,47.10334014892578,1054.6436767578125,113.89324951171875,1051.273193359375,132.15283203125,1051.9017333984375,160.91671752929688,1056.452392578125,138.83547973632812
404,1,0.0,unknown,,,1054.6436767578125,113.89324951171875,1051.273193359375,132.15283203125,1051.9017333984375,160.91671752929688,1056.452392578125,138.83547973632812
405,1,0.697867751121521,up,0,47.22652053833008,1051.9677734375,115.38182830810547,1051.16552734375,133.94387817382812,1052.031494140625,162.60830688476562,1055.18310546875,140.8431396484375
406,1,0.697867751121521,left_up,0,47.41196060180664,1050.0947265625,116.42383575439453,1051.090087890625,135.19760131835938,1052.122314453125,163.79241943359375,1054.2945556640625,142.24850463867188
407,1,0.697867751121521,left_up,0,47.589847564697266,1048.7835693359375,117.15323638916016,1051.037353515625,136.07521057128906,1052.1859130859375,164.62130737304688,1053.672607421875,143.2322540283203
408,1,0.697867751121521,left_up,0,47.73766326904297,1047.86572265625,117.663818359375,1051.0003662109375,136.68954467773438,1052.23046875,165.20152282714844,1053.2371826171875,143.92088317871094
409,1,0.697867751121521,left_up,0,47.85243225097656,1047.2232666015625,118.02122497558594,1050.9744873046875,137.11956787109375,1052.26171875,165.607666015625,1052.932373046875,144.40292358398438
410,1,0.7676915526390076,left_up,0,47.34150314331055,1047.0076904296875,118.39904022216797,1051.7010498046875,137.22669982910156,1052.452392578125,165.42640686035156,1053.1717529296875,145.0198516845703
411,1,0.7676915526390076,left_up,0,46.986602783203125,1046.8568115234375,118.66351318359375,1052.209716796875,137.30169677734375,1052.5859375,165.29953002929688,1053.33935546875,145.45169067382812
412,1,0.7676915526390076,left_up,0,46.739540100097656,1046.751220703125,118.84864807128906,1052.5657958984375,137.35418701171875,1052.6793212890625,165.21072387695312,1053.45654296875,145.75399780273438
413,1,0.0,unknown,,,1046.751220703125,118.84864807128906,1052.5657958984375,137.35418701171875,1052.6793212890625,165.21072387695312,1053.45654296875,145.75399780273438
414,1,0.0,unknown,,,1046.751220703125,118.84864807128906,1052.5657958984375,137.35418701171875,1052.6793212890625,165.21072387695312,1053.45654296875,145.75399780273438
415,1,0.0,unknown,,,1046.751220703125,118.84864807128906,1052.5657958984375,137.35418701171875,1052.6793212890625,165.21072387695312,1053.45654296875,145.75399780273438
416,1,0.0,unknown,,,1046.751220703125,118.84864807128906,1052.5657958984375,137.35418701171875,1052.6793212890625,165.21072387695312,1053.45654296875,145.75399780273438
417,1,0.0,unknown,,,1046.751220703125,118.84864807128906,1052.5657958984375,137.35418701171875,1052.6793212890625,165.21072387695312,1053.45654296875,145.75399780273438
418,1,0.0,unknown,,,1046.751220703125,118.84864807128906,1052.5657958984375,137.35418701171875,1052.6793212890625,165.21072387695312,1053.45654296875,145.75399780273438
419,1,0.7637712955474854,left_up,0,47.65811538696289,1047.6341552734375,117.45926666259766,1052.317626953125,131.66366577148438,1051.373291015625,164.97047424316406,1053.0416259765625,141.75880432128906
420,1,0.8053418397903442,left_up,0,47.98706817626953,1048.636474609375,116.5675277709961,1051.3828125,128.164794921875,1050.55712890625,164.51614379882812,1051.1005859375,139.8268585205078
421,1,0.8053418397903442,up,0,48.259159088134766,1049.338134765625,115.94330596923828,1050.728515625,125.71558380126953,1049.98583984375,164.1981201171875,1049.74169921875,138.4744873046875
422,1,0.8053418397903442,up,0,48.469749450683594,1049.8292236328125,115.50635528564453,1050.2705078125,124.00113677978516,1049.5859375,163.97549438476562,1048.79052734375,137.52783203125
423,1,0.8053418397903442,up,0,48.62691879272461,1050.1729736328125,115.20048522949219,1049.949951171875,122.801025390625,1049.305908203125,163.81967163085938,1048.124755859375,136.86517333984375
424,1,0.0,unknown,,,1050.1729736328125,115.20048522949219,1049.949951171875,122.801025390625,1049.305908203125,163.81967163085938,1048.124755859375,136.86517333984375
425,1,0.0,unknown,,,1050.1729736328125,115.20048522949219,1049.949951171875,122.801025390625,1049.305908203125,163.81967163085938,1048.124755859375,136.86517333984375
426,1,0.0,unknown,,,1050.1729736328125,115.20048522949219,1049.949951171875,122.801025390625,1049.305908203125,163.81967163085938,1048.124755859375,136.86517333984375
427,1,0.0,unknown,,,1050.1729736328125,115.20048522949219,1049.949951171875,122.801025390625,1049.305908203125,163.81967163085938,1048.124755859375,136.86517333984375
428,1,0.0,unknown,,,1050.1729736328125,115.20048522949219,1049.949951171875,122.801025390625,1049.305908203125,163.81967163085938,1048.124755859375,136.86517333984375
429,1,0.8297432661056519,right_up,0,45.80118942260742,1051.07177734375,115.67424011230469,1050.5318603515625,122.98033142089844,1049.063232421875,161.43136596679688,1049.073974609375,137.2019500732422
430,1,0.8193305730819702,right_up,0,44.67986297607422,1056.3563232421875,114.67716217041016,1051.794677734375,121.55426788330078,1047.00439453125,158.36734008789062,1052.049560546875,136.2362823486328
431,1,0.0,unknown,,,1056.3563232421875,114.67716217041016,1051.794677734375,121.55426788330078,1047.00439453125,158.36734008789062,1052.049560546875,136.2362823486328
432,1,0.8193305730819702,right_up,0,44.66007995605469,1060.055419921875,113.97920227050781,1052.6785888671875,120.5560302734375,1045.563232421875,156.2225341796875,1054.1324462890625,135.56031799316406
433,1,0.8193305730819702,right_up,0,45.02462387084961,1062.644775390625,113.49063110351562,1053.29736328125,119.85726165771484,1044.554443359375,154.72116088867188,1055.5904541015625,135.08714294433594
434,1,0.8193305730819702,right_up,0,45.46133804321289,1064.4573974609375,113.14863586425781,1053.73046875,119.36812591552734,1043.8482666015625,153.67019653320312,1056.611083984375,134.75592041015625
435,1,0.0,unknown,,,1064.4573974609375,113.14863586425781,1053.73046875,119.36812591552734,1043.8482666015625,153.67019653320312,1056.611083984375,134.75592041015625
436,1,0.0,unknown,,,1064.4573974609375,113.14863586425781,1053.73046875,119.36812591552734,1043.8482666015625,153.67019653320312,1056.611083984375,134.75592041015625
437,1,0.0,unknown,,,1064.4573974609375,113.14863586425781,1053.73046875,119.36812591552734,1043.8482666015625,153.67019653320312,1056.611083984375,134.75592041015625
438,1,0.0,unknown,,,1064.4573974609375,113.14863586425781,1053.73046875,119.36812591552734,1043.8482666015625,153.67019653320312,1056.611083984375,134.75592041015625
439,1,0.8175384998321533,right_up,0,52.9095458984375,1070.33447265625,109.25672912597656,1054.906494140625,114.70594787597656,1040.20458984375,152.74937438964844,1058.4647216796875,132.00897216796875
440,1,0.8187438249588013,right_up,0,56.67507553100586,1074.7794189453125,106.47144317626953,1055.8319091796875,111.84163665771484,1037.736572265625,149.3654022216797,1061.4527587890625,131.23733520507812
441,1,0.8187438249588013,right_up,0,59.65068435668945,1077.890869140625,104.52174377441406,1056.479736328125,109.83662414550781,1036.009033203125,146.9966278076172,1063.54443359375,130.6971893310547
442,1,0.8187438249588013,right_up,0,61.8755989074707,1080.0689697265625,103.1569595336914,1056.9332275390625,108.43311309814453,1034.7996826171875,145.33848571777344,1065.008544921875,130.319091796875
443,1,0.8187438249588013,right_up,0,63.49501419067383,1081.5936279296875,102.20160675048828,1057.2506103515625,107.45065307617188,1033.953125,144.1777801513672,1066.033447265625,130.05441284179688
444,1,0.8187438249588013,right_up,0,64.65656280517578,1082.660888671875,101.5328598022461,1057.4727783203125,106.76293182373047,1033.360595703125,143.36529541015625,1066.7508544921875,129.869140625
445,1,0.8008774518966675,right_up,0,65.40318298339844,1081.0887451171875,100.06517028808594,1055.7078857421875,105.98820495605469,1031.7874755859375,143.0414581298828,1065.700927734375,129.18170166015625
446,1,0.0,unknown,,,1081.0887451171875,100.06517028808594,1055.7078857421875,105.98820495605469,1031.7874755859375,143.0414581298828,1065.700927734375,129.18170166015625
447,1,0.8008774518966675,right_up,0,65.93263244628906,1079.98828125,99.03778839111328,1054.472412109375,105.44589233398438,1030.686279296875,142.8147735595703,1064.9659423828125,128.70050048828125
448,1,0.8008774518966675,right_up,0,66.3063735961914,1079.2178955078125,98.3186264038086,1053.607666015625,105.06627655029297,1029.91552734375,142.65609741210938,1064.451416015625,128.3636474609375
449,1,0.8008774518966675,right_up,0,66.56962585449219,1078.6787109375,97.8152084350586,1053.002197265625,104.80054473876953,1029.3759765625,142.54501342773438,1064.09130859375,128.1278533935547
450,1,0.8120123147964478,right_up,0,72.0687026977539,1079.6458740234375,94.90011596679688,1051.747802734375,103.87130737304688,1027.3741455078125,144.51426696777344,1064.3402099609375,128.18093872070312
451,1,0.8120123147964478,right_up,0,75.93716430664062,1080.3228759765625,92.85955047607422,1050.869873046875,103.22084045410156,1025.9727783203125,145.8927459716797,1064.514404296875,128.21810913085938
452,1,0.8120123147964478,right_up,0,78.6530532836914,1080.796875,91.43115997314453,1050.2552490234375,102.76551055908203,1024.9918212890625,146.85768127441406,1064.636474609375,128.24412536621094
453,1,0.8120123147964478,right_up,0,80.55762481689453,1081.128662109375,90.43128204345703,1049.824951171875,102.44678497314453,1024.30517578125,147.53314208984375,1064.721923828125,128.2623291015625
454,1,0.8120123147964478,right_up,0,81.89229583740234,1081.36083984375,89.73136901855469,1049.5238037109375,102.22367095947266,1023.8245849609375,148.00595092773438,1064.78173828125,128.27508544921875
455,1,0.8152422308921814,right_up,0,83.09727478027344,1081.6279296875,90.698486328125,1048.9031982421875,102.48506164550781,1022.3426513671875,148.9257354736328,1064.3961181640625,129.3359832763672
456,1,0.8152422308921814,right_up,0,83.95211791992188,1081.8148193359375,91.37547302246094,1048.4688720703125,102.66802978515625,1021.3052978515625,149.56959533691406,1064.126220703125,130.07861328125
457,1,0.8152422308921814,right_up,0,84.55589294433594,1081.9456787109375,91.84935760498047,1048.164794921875,102.79611206054688,1020.5792236328125,150.02029418945312,1063.937255859375,130.5984649658203
458,1,0.0,unknown,,,1081.9456787109375,91.84935760498047,1048.164794921875,102.79611206054688,1020.5792236328125,150.02029418945312,1063.937255859375,130.5984649658203
459,1,0.0,unknown,,,1081.9456787109375,91.84935760498047,1048.164794921875,102.79611206054688,1020.5792236328125,150.02029418945312,1063.937255859375,130.5984649658203
460,1,0.0,unknown,,,1081.9456787109375,91.84935760498047,1048.164794921875,102.79611206054688,1020.5792236328125,150.02029418945312,1063.937255859375,130.5984649658203
461,1,0.0,unknown,,,1081.9456787109375,91.84935760498047,1048.164794921875,102.79611206054688,1020.5792236328125,150.02029418945312,1063.937255859375,130.5984649658203
462,1,0.0,unknown,,,1081.9456787109375,91.84935760498047,1048.164794921875,102.79611206054688,1020.5792236328125,150.02029418945312,1063.937255859375,130.5984649658203
463,1,0.0,unknown,,,1081.9456787109375,91.84935760498047,1048.164794921875,102.79611206054688,1020.5792236328125,150.02029418945312,1063.937255859375,130.5984649658203
464,1,0.0,unknown,,,1081.9456787109375,91.84935760498047,1048.164794921875,102.79611206054688,1020.5792236328125,150.02029418945312,1063.937255859375,130.5984649658203
465,1,0.0,unknown,,,1081.9456787109375,91.84935760498047,1048.164794921875,102.79611206054688,1020.5792236328125,150.02029418945312,1063.937255859375,130.5984649658203
466,1,0.8237148523330688,right_up,0,82.86470031738281,1082.2208251953125,95.33429718017578,1050.39111328125,106.06057739257812,1021.6856689453125,151.92098999023438,1063.80859375,132.9381866455078
467,1,0.8237148523330688,right_up,0,81.683349609375,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
468,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
469,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
470,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
471,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
472,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
473,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
474,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
475,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
476,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
477,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
478,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
479,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
480,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
481,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
482,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
483,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
484,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
485,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
486,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
487,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
488,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
489,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
490,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
491,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
492,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
493,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
494,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
495,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
496,1,0.0,unknown,,,1082.4134521484375,97.77375793457031,1051.949462890625,108.345703125,1022.460205078125,153.25148010253906,1063.718505859375,134.57598876953125
